BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE,ABBREVIATION
HDFC Bank,HDFC0CSBB07,411291007,Shivajirao Bhosale Sah Bank Ltd,"Shop No 9, Sector 4, Paranjape Scheme, New D.P.Road, Aundh, Pune - 7",9689896652.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSBB06,411291006,Shivajirao Bhosale Sah Bank Ltd,"Sr.No 198, Anurag Complex, Pune-Alandi Road, Vishrantwadi, Pune - 15",9689989923.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSBB04,411291004,Shivajirao Bhosale Sah Bank Ltd,"AT Post Office Lonikalbhor, Tal-Haveli Pune - 412201",26913264.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSBB03,411291003,Shivajirao Bhosale Sah Bank Ltd,"AT Post Office Urulikanchan, Tal-Haveli Pune - 412202",26926214.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSBB02,411291002,Shivajirao Bhosale Sah Bank Ltd,"26/1, Bharati Appartment, N.T Wadi, Shivajinagar, Pune - 5",25531110.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSBB01,411291001,Shivajirao Bhosale Sah Bank Ltd,"94/A, Sangeeta Smruti, N.T.Wadi, Shivajinagar, Pune - 5",25536291.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CSAURA,380118273,The Saurashtra Cooperative Bank Ltd,"Bapunagar, Ahmedabad - 380024",22745288.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CSANSB,442809102,Shri Anand Nagari Sah Bank Ltd,"Anand Sankul, Opp Azad Garden, Main Road, Chandrapur",257508.0,Chandrapur,Chandrapur,Maharashtra,HDFC
HDFC Bank,HDFC0CSANBK,444895002,Sanmitra Urban Co-Op Bank Ltd Akola,"Near Tilak Park, Ramdas Peth, Akola",2427346.0,Akola,Akola,Maharashtra,HDFC
HDFC Bank,HDFC0CSAMAT,700093253,Samata Cooperative Development Bank,"Karunamoyeecommunitycentre-Cum-Commercial Complex, Ed Blc, 1Flr, Salt Lakecity, Sectorii, Kolkata - 700091",23583882.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0CSACBL,416432201,"Shri Adinath CO OP Bank Ltd., Ichal","7/23, 24, Janata Chouk, Adath Peth, Ichalkaranji",2432904.0,Kolhapur,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CRMUCB,302456251,Rajputana Mahila Urb Coop Bank Ltd,"Narayan Market, Anaj Mandi, Malpura Gate, Sanganer, Jaipur",2732978.0,Jaipur,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0CRLUCB,284826002,Rani Laxmibai Urban Co.Op Bank,"77 Outside Khandarao Gate, Ashik Chauraha, Jhansi",9415587157.0,Jhansi,Jhansi,Uttar Pradesh,HDFC
HDFC Bank,HDFC0CRENUK,,Renuka Nagrik Sahakari Bank Mydt,Palace Road Ambikapur,9926175606.0,Ambikapur,Surguja,Chandigarh,HDFC
HDFC Bank,HDFC0CRATNA,415803051,Ratnagiri Cent CO OP Bank Ltd,"Sai Complex, Malnaka AT Post Office Tal Ratnagiri - 415612",220497.0,Ratnagiri,Ratnagiri,Maharashtra,HDFC
HDFC Bank,HDFC0CRAPCB,741859202,Ranaghat People'S Cooperative Bank,"1, Rabindra Sarani, Ranaghat - 741201",74335119.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0CRANUJ,384806501,The Ranuj Nagrik Sahakari Bank Ltd,"Station Road, Aminpura, AT Ranuj, Taluka Patan, Gujarat - 384275",325584.0,Ranuj,Patan,Gujarat,HDFC
HDFC Bank,HDFC0CPWD02,444885052,Abhinandan Urban Coop Bank Ltd,"Sadar Bazar, Main Road Paratwada",223910.0,Pathrot,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPUCBL,226185267,Progressive Urban Co.Op Bank,5/18 1St Floor Sector-K Aliganj Extension Lucknow - 226024,2745937.0,Lucknow,Lucknow,Uttar Pradesh,HDFC
HDFC Bank,HDFC0CPUBLP,415821352,The Patan Urban Coop Bank Ltd Patan,"886 'A', Main Road, Patan, Tal-Patan, Satara, Maharashtra - 415206",282921.0,Patan,Satara,Maharashtra,HDFC
HDFC Bank,HDFC0CPUB04,306701005,Pali Urban Co-Operative Bank Ltd,"Industrial Area, Pali",280623.0,Pali,Pali,Rajasthan,HDFC
HDFC Bank,HDFC0CPUB02,306701003,Pali Urban Co-Operative Bank Ltd,"Ghee KA Jhanda, Pali",222938.0,Pali,Pali,Rajasthan,HDFC
HDFC Bank,HDFC0CPSCBK,390202002,Pragati Sahakari Co-Operative Bank,"Alembic Road, Nizampura, Baroda",2281722.0,Vadodara,Vadodara,Gujarat,HDFC
HDFC Bank,HDFC0CPSBLN,,Pravara Sahakari Bank Ltd,"AT Post Office Loni Bk, Tal.Rahata",273516.0,Ahmadnagar,Ahmadnagar,Maharashtra,HDFC
HDFC Bank,HDFC0CPRMS2,133811002,The Postal Rms Employ Coop BK Ltd,"6070/10, 14 Idgag Road, Ambala Cantt - 133001",2600749.0,Ambala,Ambala,Haryana,HDFC
HDFC Bank,HDFC0CPRAGT,423813052,Pragati Urban CO OP Bank Ltd,Manke Compound Manmad Tal Nandgaon Nasik,224631.0,Manmad,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CPNSBP,384815081,Patan Nagrik Sahakari Bank Ltd,"NR OM Complex, Main Bazal Road, Patan - 384265",226590.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CPMCBL,380141002,Progressive Mercantile Co.Op. Bank,"Progressive Bank Bhavan, 670/1, Station Road, Ahmedabad - 380002",22134749.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CPDUCB,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Irvin Chowk Amravati,2663701.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDPBK,415832352,Adar P.D.Patil Sah Bank Ltd. Karad,"Sahakar Bhavan, Station Road, Karad, Satara - 415110",881655644.0,Karad,Satara,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB18,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Shaniwar Peth Anjangaon Surji - 444705,222581.0,Nandgaon Khandeshwar,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB17,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Malgujaripura Wagare Chowk Near Wanjari Chowk - 442001,241237.0,Anjangaon Surji,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB16,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Dastur Nagar Amravati - 444606,2576605.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB15,444807352,DR Panjabrao Deshmukh UR CO Bnk Ltd,TQ Warud - 444906,233504.0,Warud,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB14,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Sadar Bazar Paratwada TQ Achalpur - 444805,220047.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB13,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Navi Vasti Badnera Amravati - 444701,2681921.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB12,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Rukhmini Nagar Amravati - 444606,2673294.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB11,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Saurabh Colony Vmv Road Amravati - 444604,2531237.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB10,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Main Road Teosa - 444903,222108.0,Teosa,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB09,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Sharad Nagar Ganesh Colony Amravati - 444605,2579953.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB08,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Nagar Parishad Complex Opp Nagar Parishad Chandur Rly TQ Chandur Rly - 444904,254088.0,Chandur,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB07,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Tilak Chowk TQ Dhamangaon Rly - 444709,237116.0,Dhamangaon Gedhi,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB06,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Near Bus Stand TQ Chandur Bazar - 444704,243388.0,Chandur Bazar,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB05,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Main Road Morshi - 444905,222018.0,Morshi,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB04,444240252,DR Panjabrao Deshmukh UR CO Bnk Ltd,Akot Road Banosa TQ Daryapur - 444803,234118.0,Daryapur Banosa,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB03,,DR Panjabrao Deshmukh UR CO Bnk Ltd,"Main Road, Jarud TQ Warud - 444908",246004.0,Warud,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB02,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Irvin Chowk Amravati - 444601,2660603.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPDB01,,DR Panjabrao Deshmukh UR CO Bnk Ltd,Shivaji Nagar Amravati - 444603,2662141.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CPCUBL,500532251,The Pochampally Coop Urban Bank Ltd,"H.No 3-188, Main Road, Pochampally, Nalgonda",9848657787.0,Pochampally,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0CPCBLD,380118259,People'S Co-Operative Bank Ltd,"Market Yard, Dholka, Ahmedbad - 382225",222591.0,Dholka,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CPCB12,400082629,Parshwanath Co-Op Bank Ltd Kolhapur,"Shop No 25 A, 24 B, Devi Annapurna Premises, Plot No 8, Sector No 18, Vashi, Navi Mumbai - 400705",27866232.0,Thane,Thane,Maharashtra,HDFC
HDFC Bank,HDFC0CPCB07,416622006,Parshwanath Co-Op Bank Ltd Kolhapur,"C.S.No 241A/1/27A/4.4, Chowrangi Complex, Building, Nagala Park, Kolhapur",2651637.0,Kolhapur,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CPCB04,,Parshwanath Co-Op Bank Ltd Kolhapur,"Durga Complex, 1St Flr, Commercial Unit B-2, Nr S.T.Stand, A/P Peth Vadgaon, Hatkangale, Kolhapur - 416100",2471444.0,Peth Vadgaon,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CPCB02,416622003,Parshwanath Co-Op Bank Ltd Kolhapur,"3143 'A Vande Mataram Building, Narvekar Chowk, Mahadwar Road, Kolhapur",2545488.0,Kolhapur,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CPATAN,400149002,Patan Co-Operative Bank Ltd,"75, Rasik Niwas, Road, Patan Jain Mandal Marg, Mumbai - 400020",22819403.0,Mumbai,Greater Bombay,Maharashtra,HDFC
HDFC Bank,HDFC0CPADMA,500240252,Padmavathi Coop Urban Bank Ltd,"3-3-385 TO 391 Doulat Complex, 1St Floor, Subhash Road, Secunderabad",9866102184.0,Secunderabad Cantonment,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0COMMCO,361802001,The Commercial CO Operative Bank LT,"TH Floor, Anjaria Chambers, K. V. Road, Jamnagar - 361001",2510502.0,Jamnagar,Jamnagar,Gujarat,HDFC
HDFC Bank,HDFC0COMC01,422809002,The Ojhar Merchants Co-Op Bank Ltd,"AT Post Office Ojhar Tambat) Tal Niphad, Nashik - 422206",9765489819.0,Ojhar,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CODEBK,388817501,Ode Urban CO OP Bank Ltd,"Sardar Patel Bhavan, IN Bazar, Ode - 388210",2282388.0,Ode,Anand,Gujarat,HDFC
HDFC Bank,HDFC0CNUCB2,341706002,Nagaur Urban Co-Operative Bank Ltd,"M.Jetha Market, Near Qaziyon KA Chowk, Nagaur Rajasthan",240809.0,Nagaur,Nagaur,Rajasthan,HDFC
HDFC Bank,HDFC0CNUB03,431850404,Nagnath Urban Coop Bank Ltd,Marathwada Chowk Akhada Balapur TQ Kalamnuri - 431701,9422175446.0,Akhada Balapur,Hingoli,Maharashtra,HDFC
HDFC Bank,HDFC0CNSBLG,781450002,Nagarik Samabay Bank Ltd,"RC Commercial Complex, Dakhin Pat Satra, Tokobari, A.T. Road, Guwahati - 781001",3516526.0,Guwahati,Kamrup Metropolitan,Assam,HDFC
HDFC Bank,HDFC0CNJMVB,422381002,Nashik Jilha Mahila Vikas Sah Bank,"430, Vadnagare Bhavan, Old Agra Road, Nashik - 422002",2579603.0,Nashik,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CNIDHI,380118306,Nidhi Co-Operative Bank Ltd,"Nidhi House, Ctm Char Rasta, National Highway Road, Amraiwadi, Ahmedabad - 380026",25862020.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CNICBL,393802051,Navsarjan Industrial CO OP Bank Ltd,"Plot No 5602, C/1 C/14, Gidc Estate, Ankleshwar - 393002",252791.0,Ankleshwar,Bharuch,Gujarat,HDFC
HDFC Bank,HDFC0CNEELA,500240270,Neela Krishna Coop Urban Bank,"27, Mahalaxmi Complex, R.P.Road, Secunderabad - 500",27701182.0,Secunderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0CNDGCB,422509002,Nashik Girna Co-Op Bank Ltd,"Ashok Stambh, Near Dholya Ganpati Mandir, Nasik",2313615.0,Nashik,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CNCM04,444801102,Abhinandan Urban Coop Bank Ltd,Venus Plaza Shegaon Naka Amravati,2563450.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CNAG08,,Abhinandan Urban Coop Bank Ltd,City Post Office Office Road Itwari Nagpur,2677401.0,Nagpur,Nagpur,Maharashtra,HDFC
HDFC Bank,HDFC0CMVCBL,380118311,The Mahila Vikas Co-Op Bank Ltd,"Swaminarayan Avenue, NR. Bhatta, NR. Anjali Cross Road, Vasna, Ahmedabad - 380007",26605580.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CMUKTA,,Muktai Urban Co-Op Bank Ltd,Chandori Tal Niphad Nasik,241511.0,Niphad,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CMUB09,403417009,The Madgaum Urban CO OP Bank Ltd,"Varsha, Aquem Alto, Margao Goa - 403601",2702585.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMUB08,403417008,The Madgaum Urban CO OP Bank Ltd,"ST. Andrew Parish Premises, Goa Velha Goa - 403108",2219526.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMUB05,403417005,The Madgaum Urban CO OP Bank Ltd,"ST. Alex Hall, Curtorim Goa - 403700",2786948.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMUB02,403417002,The Madgaum Urban CO OP Bank Ltd,"Navelkar Trade Centre, 01St Floor, Opposite Azad Maidan, M.G. Road, Panjim Goa - 403001",2425829.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMPSSB,584854501,Manvi Pattana Souh Sahakari BK NI,"Aparna Chitra Mandira Complex, Sindhanur Road, Manvi -, Raichur (D), Karnataka - 584123",221878.0,Manvi,Raichur,Karnataka,HDFC
HDFC Bank,HDFC0CMPS07,583854102,Manvi Pattana Souh Sahakari BK NI,Sabareesh Complex Ward No 16 Cts Ward No 15 Rajkumar Road Ananthapur Road Bellary - 583101,9449197908.0,Bellary,Bellary,Karnataka,HDFC
HDFC Bank,HDFC0CMPLTB,517853202,The Madanapalle Co.Op Town Bank Ltd,"Door No 14-174, C.T.M. Road, Madanapalle - 517325",222012.0,Madanapalle,Chittoor,Andhra Pradesh,HDFC
HDFC Bank,HDFC0CMNSAA,364808091,Shree Mahuva Nagrik Sahkari Bankltd,Shri Bhaskarrao Bhanushankar Thakker Sahakar Bhavan Bajarandas Bapa Chowk (Vashi Talao) Bhavnagar - 364290,222408.0,Mahuva,Bhavnagar,Gujarat,HDFC
HDFC Bank,HDFC0CMFUCB,444813102,Mahatma Fule UR Coop Bank Ltd,"Laddha Complex, Old Cotton Market Chowk Amravati",2570053.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CMFB04,444813501,Mahatama Fule Urban Coop Ltd,IN Front Tahasil Office Chandur Bazar,2568079.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CMFB03,,Mahatama Fule Urban Cooperative Bank LT,Yawalkar Wadi Main Road Warud,233901.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CMFB02,,Mahatama Fule Urban Cooperative Bank LT,Raj Nagar Square Achalpur Paratwada Road Achalpur,222560.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CMCUBL,500240257,Mahaveer Co-Op Urban Bank Ltd,"15-8-329/22, 2nd Floor, Samudrala Complex",24733187.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0CMCPBL,380118251,Maninagar Co-Operative Bank Ltd,"Raojibhai Towers, Krishnabaugh, Maninagar, Ahmedabad - 380008",25460251.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CMCABL,796806002,Mizoram Cooperative Apex Bank Ltd,"Head Office Bazar Bungkawn, Aizwal, Mizoram -, Post Office Box 138 - 796001",9436199611.0,Aizawl,Aizawl,Mizoram,HDFC
HDFC Bank,HDFC0CMBG24,403418026,The Mapusa Urb Coop Bank of Goa Ltd,"B. B. Borkar Road, Alto Porvorim Goa - 403521",2413475.0,Porvorim,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG23,403418023,The Mapusa Urb Coop Bank of Goa Ltd,"Jovial Apartments, Santa Cruz Goa - 403005",2448680.0,Santa Cruz,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG10,403418010,The Mapusa Urb Coop Bank of Goa Ltd,"Commerce Centre Near Main Fish Market, Vasco DA Gama, Goa - 403802",2512770.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG09,403418002,The Mapusa Urb Coop Bank of Goa Ltd,"Akash Bhawan Heliodoro Salgado Road, Panaji, Goa - 403001",2224161.0,Panaji,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG08,403418009,The Mapusa Urb Coop Bank of Goa Ltd,"Sorranto, Anjuna, Bardez, Goa - 403509",2273245.0,Anjuna,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG07,403418008,The Mapusa Urb Coop Bank of Goa Ltd,"Cottarbhat, Aldona, Bardez, Goa - 403508",2293225.0,Aldona,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBG05,403418006,The Mapusa Urb Coop Bank of Goa Ltd,"Celben Apartments, Tinto, Calangute, Bardez, Goa - 403516",2276058.0,Calangute,North Goa,Goa,HDFC
HDFC Bank,HDFC0CMBCUB,784822002,Mahabhairab Cooperative Urban Bank,"Mahatma Gandhi Road Main Roa), P.O. Tezpur, Sonitpur, Assam - 784001",2221269.0,Tezpur,Sonitpur,Assam,HDFC
HDFC Bank,HDFC0CMBANK,414803002,The Ahmednagar Mer CO OP Bank Ltd,"Plot No 33, Market Yard, Station Road, Ahmednagar - 414001",24144411.0,Ahmadnagar,Ahmadnagar,Maharashtra,HDFC
HDFC Bank,HDFC0CMASBL,411175001,"Mahesh Sahakari Bank Ltd, Pune","Plot No 372/73/74, Chatrapati Shivaji Market Yard, Gultekdi, Pune - 411037",24263341.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CMANWT,,Manwath UR CO OP Bank Ltd Manwath,Main Road Manwath Tq.Manwath Parbhani,240598.0,Parbhani,Parbhani,Maharashtra,HDFC
HDFC Bank,HDFC0CMANDL,,The Mandal Nagric Sah Bank Ltd,"Mandal, Jilla Ahmedabad - 382130",7405847556.0,Mandal,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CMANCB,413596002,"Manorama Co.Op.Bank Ltd., Solapur","340/1, Shukarwar Peth, Samachar Chowk",9960601277.0,Solapur,Solapur,Maharashtra,HDFC
HDFC Bank,HDFC0CMANBK,423814052,Manmad Urban CO OP Bank Ltd,Rai Sadan Manke Compund Manmad,223234.0,Manmad,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0CMAN01,444801101,Abhinandan Urban Coop Bank Ltd,Prabhat Chowk Amravati,2563440.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CMALAD,400079001,Malad Sahkari Bank Ltd,"6, 'Sujata', 1St Floor, Rani Sati Marg, Malad (E), Mumbai - 400097",28829586.0,Mumbai,Greater Bombay,Maharashtra,HDFC
HDFC Bank,HDFC0CMAHAD,,Annasaheb Savant CO OP Urban Bank,"Shreyas Complex, Opp Bhaji Market, Mahad, Raigad - 402301",222645.0,Mahad,Raigad,Maharashtra,HDFC
HDFC Bank,HDFC0CLSABL,410808001,Lonavala Sahakari Bank Ltd,"1, K.K.Arartment, Near Parmar Hospital, Lonavala - 410401",275160.0,Lonavala,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CLALAB,410806152,Lala Urban CO OP Bank Ltd,"Phulsundar Super Market, Pune Nashik Highway At-Po Narayangaon Tal-Junnar Pune",245157.0,Narayangaon,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0CKUCPL,244851202,Kashipur Urban Co-Op Bnk Ltd,Bazpur Road Avas Vikas Kashipur - 244713,9756796372.0,Kashipur,Udham Singh Nagar,Uttarakhand,HDFC
HDFC Bank,HDFC0CKUCOB,754802102,The Kendrapara Urban Co-Op Bank Ltd,"Main Branch, At-Kajala, Post Kendrapara - 754211",221599.0,Kendrapara,Kendrapara,Odisha,HDFC
HDFC Bank,HDFC0CKUB34,,Khamgaon Urban Co-Op Bank Ltd,"Bhaji Bazar, Amravati",2590096.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB30,431072512,Khamgaon Urban Co-Op Bank Ltd,"Jalna Road Apna Bazar Buil No 2, Aurangabad",2328444.0,Aurangabad,Aurangabad,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB28,444825002,Khamgaon Urban Co-Op Bank Ltd,"Tilak Road Infront of Uday Talkies, Akola",2439468.0,Akola,Akola,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB27,,Khamgaon Urban Co-Op Bank Ltd,"Main Road, Pathrot",260230.0,Pathrot,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB26,,Khamgaon Urban Co-Op Bank Ltd,"Near Railway Station, Dhamngaon Railway",237069.0,Dattapur-Dhamangaon,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB25,,Khamgaon Urban Co-Op Bank Ltd,"OM Chowk, Shanwar Peth, Anjangaon Surji",242295.0,Anjangaon Surji,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB24,,Khamgaon Urban Co-Op Bank Ltd,"Main Road, Yeoda",237064.0,Yeoda,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB23,444809252,Khamgaon Urban Co-Op Bank Ltd,"64 Jin Plot, Daryapur",234232.0,Daryapur-Banosa,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB22,,Khamgaon Urban Co-Op Bank Ltd,"Jai Stambh Chowk, Morshi",222551.0,Morshi,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB21,444809352,Khamgaon Urban Co-Op Bank Ltd,"Approach Road, Warud",232737.0,Warud,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB20,444825053,Khamgaon Urban Co-Op Bank Ltd,"Deovli, Achalpur",250400.0,Achalpur,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB19,444825052,Khamgaon Urban Co-Op Bank Ltd,"R.C.Tower, Guruji Bazar, Paratwada",220100.0,Pathrot,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB18,444809102,Khamgaon Urban Co-Op Bank Ltd,Cotton Market (Amravati),2590095.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB17,444809105,Khamgaon Urban Co-Op Bank Ltd,Kanta Nagar Amravati,2590094.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB16,444809101,Khamgaon Urban Co-Op Bank Ltd,"Laddha Complex Itwara, Amravati",2590091.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB15,444809104,Khamgaon Urban Co-Op Bank Ltd,"Navhet Plot Badnera Road, Amravati",2590093.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKUB14,444809103,Khamgaon Urban Co-Op Bank Ltd,"Ralis Plot, Agrawal Complex, Amravati",2590092.0,Amravati,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0CKRMAL,,The Karmala Urban Co-Op Bank Ltd,"Near Cloth Center, Main Road Karmala, Solapur",9423326595.0,Solapur,Solapur,Maharashtra,HDFC
HDFC Bank,HDFC0CKNB10,324617010,Kota Nagrik Sahakari Bank Limited,"Kota Nagrik Sahakari Bank Limited, H.No 12-A R.K.Puram Kota - 324005",2470055.0,Kota,Kota,Rajasthan,HDFC
HDFC Bank,HDFC0CKNB07,324617007,Kota Nagrik Sahakari Bank Limited,"Kota Nagrik Sahakari Bank Limited, Near Auto Stand Anantpura, Kota - 324005",2490411.0,Kota,Kota,Rajasthan,HDFC
HDFC Bank,HDFC0CKNB02,324617002,Kota Nagrik Sahakari Bank Limited,"Kota Nagrik Sahakari Bank Limited, Narendraplaza Infront of Arya Samaj Schl Arya Samaj RD Kota - 324006",2380120.0,Kota,Kota,Rajasthan,HDFC
HDFC Bank,HDFC0CKMNSB,380303001,Kankaria Maninagar Nag. Sah. BK Ltd,"Bhagwan Chambers, Maninagar Cross Road, Opp Rashna Resturant, Maninagar, Ahmedabad - 380008",25462763.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0CKMB07,,Kolhapur Mahila Sahakari Bank Ltd,"Vaibhav Building, Opp New ST Stand A/P Hupari, Tal Hatkangale Kolhapur",8380079023.0,Kolhapur,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CKMB04,,Kolhapur Mahila Sahakari Bank Ltd,"Main Road, A/P Haldi, Tal Karveer, Kolhapur",9096544955.0,Kolhapur,Kolhapur,Maharashtra,HDFC
HDFC Bank,HDFC0CKBS01,509663002,Krishna Bhima Samruddhi Lab,7-5-108/B/1 Venkateswara Colony,273383.0,Mahbubnagar,Mahbubnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0CKAMCO,193850101,Kashmir Mercantile CO OP Bank Ltd,"Tehsil Road, Sopore - 193201",9697008919.0,Sopore,Baramulla,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0CJUCBK,413890602,Jankalyan Urban CO OP Bank Ltd,"Dhoki Road Kallam, TA. Kallam, Osmanabad",9423339778.0,Osmanabad,Osmanabad,Maharashtra,HDFC
HDFC Bank,HDFC0CJSBLK,413922427,Janata Sah Bank Ltd Kurduwadi,"Gandhi Chowk, A&P. Kurduwadi, Tal Madha Solapur",223436.0,Kurduwadi,Solapur,Maharashtra,HDFC
